index	prediction
300	not_entailment
301	not_entailment
302	not_entailment
303	not_entailment
304	not_entailment
305	not_entailment
306	not_entailment
307	entailment
308	not_entailment
309	entailment
310	not_entailment
311	not_entailment
312	not_entailment
313	entailment
314	not_entailment
315	not_entailment
316	not_entailment
317	entailment
318	not_entailment
319	not_entailment
320	not_entailment
321	entailment
322	entailment
323	entailment
324	not_entailment
325	not_entailment
326	entailment
327	entailment
328	entailment
329	not_entailment
330	entailment
331	not_entailment
332	entailment
333	entailment
334	entailment
335	entailment
336	not_entailment
337	entailment
338	not_entailment
339	not_entailment
340	entailment
341	not_entailment
342	entailment
343	entailment
344	not_entailment
345	entailment
346	entailment
347	not_entailment
348	entailment
349	not_entailment
350	entailment
351	not_entailment
352	not_entailment
353	entailment
354	entailment
355	not_entailment
356	not_entailment
357	not_entailment
358	entailment
359	entailment
360	entailment
361	entailment
362	entailment
363	not_entailment
364	not_entailment
365	entailment
366	not_entailment
367	entailment
368	not_entailment
369	not_entailment
370	entailment
371	not_entailment
372	not_entailment
373	not_entailment
374	not_entailment
375	entailment
376	entailment
377	not_entailment
378	not_entailment
379	entailment
380	entailment
381	entailment
382	not_entailment
383	entailment
384	not_entailment
385	entailment
386	not_entailment
387	not_entailment
388	not_entailment
389	entailment
390	not_entailment
391	not_entailment
392	entailment
393	entailment
394	not_entailment
395	entailment
396	not_entailment
397	entailment
398	not_entailment
399	entailment
400	entailment
401	not_entailment
402	entailment
403	entailment
404	not_entailment
405	not_entailment
406	not_entailment
407	entailment
408	not_entailment
409	entailment
410	entailment
411	not_entailment
412	entailment
413	not_entailment
414	entailment
415	not_entailment
416	entailment
417	entailment
418	entailment
419	not_entailment
420	entailment
421	not_entailment
422	entailment
423	not_entailment
424	not_entailment
425	not_entailment
426	not_entailment
427	entailment
428	not_entailment
429	entailment
430	entailment
431	not_entailment
432	not_entailment
433	not_entailment
434	not_entailment
435	not_entailment
436	not_entailment
437	not_entailment
438	entailment
439	entailment
440	not_entailment
441	entailment
442	not_entailment
443	entailment
444	not_entailment
445	entailment
446	entailment
447	not_entailment
448	entailment
449	entailment
450	not_entailment
451	entailment
452	not_entailment
453	entailment
454	entailment
455	not_entailment
456	not_entailment
457	entailment
458	not_entailment
459	not_entailment
460	not_entailment
461	not_entailment
462	entailment
463	entailment
464	entailment
465	not_entailment
466	not_entailment
467	not_entailment
468	not_entailment
469	entailment
470	entailment
471	entailment
472	entailment
473	not_entailment
474	entailment
475	entailment
476	not_entailment
477	entailment
478	not_entailment
479	not_entailment
480	entailment
481	not_entailment
482	not_entailment
483	not_entailment
484	entailment
485	entailment
486	not_entailment
487	not_entailment
488	not_entailment
489	entailment
490	entailment
491	entailment
492	entailment
493	not_entailment
494	not_entailment
495	entailment
496	not_entailment
497	entailment
498	entailment
499	not_entailment
500	not_entailment
501	not_entailment
502	entailment
503	entailment
504	not_entailment
505	not_entailment
506	not_entailment
507	not_entailment
508	entailment
509	not_entailment
510	not_entailment
511	entailment
512	entailment
513	entailment
514	entailment
515	not_entailment
516	not_entailment
517	not_entailment
518	not_entailment
519	not_entailment
520	not_entailment
521	entailment
522	entailment
523	not_entailment
524	not_entailment
525	entailment
526	not_entailment
527	entailment
528	entailment
529	entailment
530	not_entailment
531	not_entailment
532	not_entailment
533	not_entailment
534	entailment
535	entailment
536	not_entailment
537	not_entailment
538	entailment
539	entailment
540	not_entailment
541	entailment
542	entailment
543	entailment
544	not_entailment
545	not_entailment
546	entailment
547	entailment
548	not_entailment
549	entailment
550	not_entailment
551	entailment
552	not_entailment
553	not_entailment
554	not_entailment
555	entailment
556	entailment
557	not_entailment
558	not_entailment
559	entailment
560	not_entailment
561	not_entailment
562	entailment
563	entailment
564	entailment
565	not_entailment
566	not_entailment
567	entailment
568	entailment
569	not_entailment
570	not_entailment
571	entailment
572	entailment
573	not_entailment
574	entailment
575	not_entailment
576	not_entailment
577	not_entailment
578	not_entailment
579	not_entailment
580	not_entailment
581	not_entailment
582	not_entailment
583	not_entailment
584	not_entailment
585	entailment
586	entailment
587	not_entailment
588	not_entailment
589	not_entailment
590	entailment
591	entailment
592	entailment
593	entailment
594	entailment
595	not_entailment
596	entailment
597	not_entailment
598	not_entailment
599	entailment
600	entailment
601	entailment
602	not_entailment
603	not_entailment
604	entailment
605	not_entailment
606	entailment
607	entailment
608	not_entailment
609	not_entailment
610	entailment
611	entailment
612	entailment
613	entailment
614	entailment
615	not_entailment
616	not_entailment
617	entailment
618	entailment
619	entailment
620	not_entailment
621	entailment
622	entailment
623	entailment
624	entailment
625	not_entailment
626	not_entailment
627	not_entailment
628	not_entailment
629	not_entailment
630	entailment
631	not_entailment
632	entailment
633	not_entailment
634	entailment
635	entailment
636	entailment
637	entailment
638	not_entailment
639	not_entailment
640	entailment
641	not_entailment
642	not_entailment
643	entailment
644	not_entailment
645	entailment
646	entailment
647	entailment
648	not_entailment
649	entailment
650	entailment
651	not_entailment
652	not_entailment
653	not_entailment
654	not_entailment
655	not_entailment
656	not_entailment
657	not_entailment
658	not_entailment
659	not_entailment
660	entailment
661	not_entailment
662	entailment
663	entailment
664	entailment
665	not_entailment
666	entailment
667	not_entailment
668	entailment
669	entailment
670	entailment
671	not_entailment
672	entailment
673	entailment
674	entailment
675	entailment
676	entailment
677	not_entailment
678	entailment
679	not_entailment
680	entailment
681	entailment
682	entailment
683	entailment
684	entailment
685	entailment
686	not_entailment
687	not_entailment
688	entailment
689	not_entailment
690	entailment
691	entailment
692	not_entailment
693	entailment
694	entailment
695	not_entailment
696	not_entailment
697	not_entailment
698	entailment
699	not_entailment
700	not_entailment
701	entailment
702	not_entailment
703	not_entailment
704	not_entailment
705	entailment
706	entailment
707	entailment
708	entailment
709	not_entailment
710	not_entailment
711	entailment
712	not_entailment
713	not_entailment
714	entailment
715	not_entailment
716	entailment
717	entailment
718	not_entailment
719	not_entailment
720	not_entailment
721	entailment
722	entailment
723	not_entailment
724	entailment
725	not_entailment
726	entailment
727	not_entailment
728	entailment
729	entailment
730	entailment
731	not_entailment
732	not_entailment
733	entailment
734	not_entailment
735	entailment
736	entailment
737	entailment
738	entailment
739	entailment
740	not_entailment
741	not_entailment
742	not_entailment
743	not_entailment
744	entailment
745	entailment
746	entailment
747	entailment
748	not_entailment
749	not_entailment
750	not_entailment
751	entailment
752	entailment
753	entailment
754	not_entailment
755	not_entailment
756	entailment
757	not_entailment
758	entailment
759	not_entailment
760	not_entailment
761	entailment
762	not_entailment
763	not_entailment
764	not_entailment
765	entailment
766	not_entailment
767	not_entailment
768	entailment
769	not_entailment
770	entailment
771	not_entailment
772	not_entailment
773	entailment
774	entailment
775	not_entailment
776	not_entailment
777	not_entailment
778	not_entailment
779	not_entailment
780	entailment
781	not_entailment
782	entailment
783	entailment
784	entailment
785	entailment
786	not_entailment
787	entailment
788	not_entailment
789	not_entailment
790	entailment
791	entailment
792	not_entailment
793	not_entailment
794	entailment
795	entailment
796	not_entailment
797	entailment
798	entailment
799	not_entailment
800	not_entailment
801	not_entailment
802	not_entailment
803	not_entailment
804	not_entailment
805	entailment
806	entailment
807	entailment
808	entailment
809	not_entailment
810	entailment
811	not_entailment
812	entailment
813	entailment
814	entailment
815	entailment
816	not_entailment
817	entailment
818	entailment
819	entailment
820	entailment
821	not_entailment
822	entailment
823	not_entailment
824	not_entailment
825	not_entailment
826	not_entailment
827	entailment
828	not_entailment
829	not_entailment
830	not_entailment
831	not_entailment
832	not_entailment
833	entailment
834	entailment
835	not_entailment
836	entailment
837	entailment
838	entailment
839	not_entailment
840	entailment
841	not_entailment
842	entailment
843	not_entailment
844	not_entailment
845	not_entailment
846	entailment
847	entailment
848	not_entailment
849	entailment
850	entailment
851	not_entailment
852	not_entailment
853	not_entailment
854	not_entailment
855	entailment
856	entailment
857	not_entailment
858	entailment
859	not_entailment
860	not_entailment
861	entailment
862	not_entailment
863	entailment
864	entailment
865	not_entailment
866	entailment
867	entailment
868	not_entailment
869	not_entailment
870	entailment
871	entailment
872	not_entailment
873	not_entailment
874	entailment
875	not_entailment
876	not_entailment
877	entailment
878	not_entailment
879	not_entailment
880	entailment
881	not_entailment
882	not_entailment
883	entailment
884	entailment
885	entailment
886	not_entailment
887	entailment
888	entailment
889	entailment
890	entailment
891	not_entailment
892	entailment
893	entailment
894	not_entailment
895	entailment
896	entailment
897	not_entailment
898	not_entailment
899	entailment
900	not_entailment
901	not_entailment
902	not_entailment
903	entailment
904	entailment
905	not_entailment
906	not_entailment
907	not_entailment
908	entailment
909	not_entailment
910	not_entailment
911	not_entailment
912	entailment
913	not_entailment
914	not_entailment
915	entailment
916	not_entailment
917	not_entailment
918	not_entailment
919	entailment
920	entailment
921	not_entailment
922	not_entailment
923	entailment
924	entailment
925	not_entailment
926	not_entailment
927	not_entailment
928	not_entailment
929	not_entailment
930	entailment
931	not_entailment
932	not_entailment
933	not_entailment
934	entailment
935	not_entailment
936	not_entailment
937	entailment
938	entailment
939	entailment
940	entailment
941	not_entailment
942	not_entailment
943	not_entailment
944	entailment
945	not_entailment
946	entailment
947	entailment
948	not_entailment
949	entailment
950	not_entailment
951	entailment
952	not_entailment
953	not_entailment
954	entailment
955	entailment
956	not_entailment
957	entailment
958	not_entailment
959	entailment
960	entailment
961	not_entailment
962	entailment
963	entailment
964	entailment
965	not_entailment
966	not_entailment
967	not_entailment
968	entailment
969	entailment
970	entailment
971	not_entailment
972	not_entailment
973	entailment
974	not_entailment
975	not_entailment
976	not_entailment
977	not_entailment
978	not_entailment
979	not_entailment
980	entailment
981	not_entailment
982	entailment
983	not_entailment
984	not_entailment
985	entailment
986	entailment
987	not_entailment
988	entailment
989	not_entailment
990	not_entailment
991	entailment
992	entailment
993	entailment
994	not_entailment
995	not_entailment
996	not_entailment
997	not_entailment
998	not_entailment
999	not_entailment
1000	not_entailment
1001	not_entailment
1002	not_entailment
1003	not_entailment
1004	not_entailment
1005	not_entailment
1006	not_entailment
1007	entailment
1008	not_entailment
1009	entailment
1010	entailment
1011	not_entailment
1012	entailment
1013	not_entailment
1014	entailment
1015	not_entailment
1016	not_entailment
1017	entailment
1018	not_entailment
1019	entailment
1020	entailment
1021	not_entailment
1022	not_entailment
1023	entailment
1024	not_entailment
1025	entailment
1026	not_entailment
1027	not_entailment
1028	entailment
1029	not_entailment
1030	entailment
1031	not_entailment
1032	not_entailment
1033	entailment
1034	not_entailment
1035	not_entailment
1036	entailment
1037	entailment
1038	not_entailment
1039	not_entailment
1040	entailment
1041	entailment
1042	entailment
1043	entailment
1044	not_entailment
1045	not_entailment
1046	not_entailment
1047	entailment
1048	not_entailment
1049	entailment
1050	entailment
1051	entailment
1052	not_entailment
1053	not_entailment
1054	entailment
1055	not_entailment
1056	not_entailment
1057	not_entailment
1058	not_entailment
1059	entailment
1060	not_entailment
1061	entailment
1062	entailment
1063	entailment
1064	entailment
1065	entailment
1066	not_entailment
1067	not_entailment
1068	not_entailment
1069	entailment
1070	entailment
1071	entailment
1072	entailment
1073	not_entailment
1074	not_entailment
1075	not_entailment
1076	not_entailment
1077	entailment
1078	not_entailment
1079	entailment
1080	not_entailment
1081	not_entailment
1082	not_entailment
1083	not_entailment
1084	not_entailment
1085	not_entailment
1086	entailment
1087	entailment
1088	not_entailment
1089	entailment
1090	entailment
1091	not_entailment
1092	not_entailment
1093	entailment
1094	entailment
1095	not_entailment
1096	entailment
1097	not_entailment
1098	entailment
1099	not_entailment
1100	not_entailment
1101	not_entailment
1102	not_entailment
1103	entailment
1104	not_entailment
1105	not_entailment
1106	not_entailment
1107	entailment
1108	not_entailment
1109	entailment
1110	entailment
1111	entailment
1112	entailment
1113	not_entailment
1114	not_entailment
1115	not_entailment
1116	not_entailment
1117	entailment
1118	entailment
1119	not_entailment
1120	not_entailment
1121	entailment
1122	entailment
1123	not_entailment
1124	not_entailment
1125	not_entailment
1126	not_entailment
1127	not_entailment
1128	not_entailment
1129	not_entailment
1130	not_entailment
1131	entailment
1132	not_entailment
1133	not_entailment
1134	entailment
1135	not_entailment
1136	not_entailment
1137	entailment
1138	not_entailment
1139	entailment
1140	entailment
1141	entailment
1142	not_entailment
1143	entailment
1144	entailment
1145	entailment
1146	entailment
1147	not_entailment
1148	entailment
1149	entailment
1150	not_entailment
1151	entailment
1152	entailment
1153	entailment
1154	not_entailment
1155	not_entailment
1156	entailment
1157	not_entailment
1158	entailment
1159	not_entailment
1160	entailment
1161	not_entailment
1162	not_entailment
1163	entailment
1164	not_entailment
1165	not_entailment
1166	not_entailment
1167	entailment
1168	entailment
1169	not_entailment
1170	not_entailment
1171	entailment
1172	not_entailment
1173	entailment
1174	entailment
1175	entailment
1176	entailment
1177	entailment
1178	entailment
1179	not_entailment
1180	entailment
1181	entailment
1182	not_entailment
1183	not_entailment
1184	entailment
1185	not_entailment
1186	entailment
1187	not_entailment
1188	entailment
1189	not_entailment
1190	entailment
1191	not_entailment
1192	entailment
1193	entailment
1194	not_entailment
1195	not_entailment
1196	entailment
1197	entailment
1198	entailment
1199	entailment
1200	not_entailment
1201	entailment
1202	not_entailment
1203	entailment
1204	entailment
1205	entailment
1206	not_entailment
1207	not_entailment
1208	not_entailment
1209	not_entailment
1210	entailment
1211	not_entailment
1212	not_entailment
1213	not_entailment
1214	not_entailment
1215	not_entailment
1216	not_entailment
1217	not_entailment
1218	not_entailment
1219	not_entailment
1220	entailment
1221	not_entailment
1222	entailment
1223	not_entailment
1224	entailment
1225	not_entailment
1226	not_entailment
1227	entailment
1228	not_entailment
1229	not_entailment
1230	not_entailment
1231	not_entailment
1232	not_entailment
1233	entailment
1234	not_entailment
1235	not_entailment
1236	not_entailment
1237	entailment
1238	not_entailment
1239	entailment
1240	entailment
1241	not_entailment
1242	entailment
1243	entailment
1244	entailment
1245	entailment
1246	not_entailment
1247	not_entailment
1248	not_entailment
1249	entailment
1250	entailment
1251	entailment
1252	entailment
1253	not_entailment
1254	entailment
1255	entailment
1256	not_entailment
1257	not_entailment
1258	entailment
1259	entailment
1260	not_entailment
1261	entailment
1262	not_entailment
1263	entailment
1264	not_entailment
1265	not_entailment
1266	not_entailment
1267	not_entailment
1268	not_entailment
1269	not_entailment
1270	entailment
1271	entailment
1272	not_entailment
1273	entailment
1274	entailment
1275	not_entailment
1276	not_entailment
1277	not_entailment
1278	entailment
1279	not_entailment
1280	not_entailment
1281	entailment
1282	not_entailment
1283	not_entailment
1284	not_entailment
1285	not_entailment
1286	entailment
1287	not_entailment
1288	not_entailment
1289	entailment
1290	entailment
1291	entailment
1292	not_entailment
1293	not_entailment
1294	entailment
1295	not_entailment
1296	entailment
1297	entailment
1298	entailment
1299	not_entailment
1300	entailment
1301	entailment
1302	entailment
1303	entailment
1304	entailment
1305	not_entailment
1306	not_entailment
1307	not_entailment
1308	not_entailment
1309	not_entailment
1310	not_entailment
1311	entailment
1312	not_entailment
1313	not_entailment
1314	not_entailment
1315	not_entailment
1316	not_entailment
1317	entailment
1318	not_entailment
1319	not_entailment
1320	not_entailment
1321	entailment
1322	not_entailment
1323	not_entailment
1324	not_entailment
1325	entailment
1326	not_entailment
1327	entailment
1328	not_entailment
1329	entailment
1330	entailment
1331	not_entailment
1332	entailment
1333	not_entailment
1334	entailment
1335	not_entailment
1336	entailment
1337	entailment
1338	not_entailment
1339	not_entailment
1340	not_entailment
1341	entailment
1342	entailment
1343	not_entailment
1344	entailment
1345	entailment
1346	not_entailment
1347	not_entailment
1348	not_entailment
1349	entailment
1350	not_entailment
1351	not_entailment
1352	not_entailment
1353	not_entailment
1354	entailment
1355	entailment
1356	not_entailment
1357	not_entailment
1358	entailment
1359	not_entailment
1360	not_entailment
1361	not_entailment
1362	entailment
1363	entailment
1364	entailment
1365	not_entailment
1366	entailment
1367	entailment
1368	not_entailment
1369	not_entailment
1370	entailment
1371	entailment
1372	entailment
1373	not_entailment
1374	entailment
1375	entailment
1376	entailment
1377	entailment
1378	entailment
1379	not_entailment
1380	not_entailment
1381	entailment
1382	not_entailment
1383	entailment
1384	entailment
1385	not_entailment
1386	not_entailment
1387	entailment
1388	not_entailment
1389	not_entailment
1390	entailment
1391	entailment
1392	entailment
1393	not_entailment
1394	entailment
1395	not_entailment
1396	entailment
1397	entailment
1398	not_entailment
1399	entailment
1400	entailment
1401	not_entailment
1402	entailment
1403	entailment
1404	entailment
1405	entailment
1406	entailment
1407	entailment
1408	not_entailment
1409	entailment
1410	not_entailment
1411	not_entailment
1412	entailment
1413	entailment
1414	not_entailment
1415	not_entailment
1416	entailment
1417	entailment
1418	entailment
1419	not_entailment
1420	not_entailment
1421	entailment
1422	not_entailment
1423	entailment
1424	entailment
1425	entailment
1426	not_entailment
1427	not_entailment
1428	entailment
1429	entailment
1430	entailment
1431	entailment
1432	entailment
1433	not_entailment
1434	entailment
1435	entailment
1436	entailment
1437	entailment
1438	entailment
1439	not_entailment
1440	not_entailment
1441	entailment
1442	not_entailment
1443	entailment
1444	entailment
1445	not_entailment
1446	entailment
1447	entailment
1448	not_entailment
1449	not_entailment
1450	entailment
1451	not_entailment
1452	entailment
1453	not_entailment
1454	not_entailment
1455	not_entailment
1456	entailment
1457	not_entailment
1458	not_entailment
1459	entailment
1460	entailment
1461	not_entailment
1462	entailment
1463	entailment
1464	entailment
1465	not_entailment
1466	entailment
1467	entailment
1468	not_entailment
1469	not_entailment
1470	not_entailment
1471	not_entailment
1472	not_entailment
1473	not_entailment
1474	entailment
1475	not_entailment
1476	not_entailment
1477	not_entailment
1478	entailment
1479	entailment
1480	entailment
1481	entailment
1482	not_entailment
1483	not_entailment
1484	not_entailment
1485	entailment
1486	not_entailment
1487	entailment
1488	entailment
1489	not_entailment
1490	entailment
1491	not_entailment
1492	not_entailment
1493	not_entailment
1494	not_entailment
1495	entailment
1496	entailment
1497	not_entailment
1498	entailment
1499	not_entailment
1500	not_entailment
1501	entailment
1502	entailment
1503	not_entailment
1504	not_entailment
1505	not_entailment
1506	not_entailment
1507	not_entailment
1508	entailment
1509	entailment
1510	entailment
1511	entailment
1512	entailment
1513	not_entailment
1514	entailment
1515	entailment
1516	not_entailment
1517	entailment
1518	not_entailment
1519	entailment
1520	not_entailment
1521	not_entailment
1522	not_entailment
1523	entailment
1524	entailment
1525	entailment
1526	not_entailment
1527	not_entailment
1528	not_entailment
1529	entailment
1530	entailment
1531	entailment
1532	entailment
1533	entailment
1534	entailment
1535	entailment
1536	not_entailment
1537	not_entailment
1538	entailment
1539	entailment
1540	entailment
1541	entailment
1542	not_entailment
1543	not_entailment
1544	entailment
1545	entailment
1546	not_entailment
1547	not_entailment
1548	not_entailment
1549	not_entailment
1550	not_entailment
1551	not_entailment
1552	entailment
1553	entailment
1554	entailment
1555	not_entailment
1556	entailment
1557	entailment
1558	not_entailment
1559	entailment
1560	entailment
1561	entailment
1562	not_entailment
1563	not_entailment
1564	entailment
1565	entailment
1566	entailment
1567	not_entailment
1568	not_entailment
1569	entailment
1570	entailment
1571	entailment
1572	not_entailment
1573	entailment
1574	not_entailment
1575	entailment
1576	not_entailment
1577	entailment
1578	entailment
1579	entailment
1580	entailment
1581	entailment
1582	entailment
1583	entailment
1584	entailment
1585	entailment
1586	entailment
1587	entailment
1588	not_entailment
1589	entailment
1590	not_entailment
1591	entailment
1592	not_entailment
1593	not_entailment
1594	entailment
1595	entailment
1596	not_entailment
1597	entailment
1598	not_entailment
1599	entailment
1600	entailment
1601	not_entailment
1602	not_entailment
1603	not_entailment
1604	not_entailment
1605	entailment
1606	not_entailment
1607	not_entailment
1608	entailment
1609	entailment
1610	not_entailment
1611	not_entailment
1612	entailment
1613	entailment
1614	not_entailment
1615	not_entailment
1616	not_entailment
1617	not_entailment
1618	not_entailment
1619	entailment
1620	not_entailment
1621	not_entailment
1622	entailment
1623	entailment
1624	entailment
1625	entailment
1626	not_entailment
1627	entailment
1628	not_entailment
1629	not_entailment
1630	not_entailment
1631	not_entailment
1632	not_entailment
1633	not_entailment
1634	entailment
1635	not_entailment
1636	entailment
1637	entailment
1638	entailment
1639	not_entailment
1640	not_entailment
1641	entailment
1642	entailment
1643	not_entailment
1644	not_entailment
1645	not_entailment
1646	not_entailment
1647	entailment
1648	entailment
1649	not_entailment
1650	entailment
1651	entailment
1652	not_entailment
1653	entailment
1654	not_entailment
1655	entailment
1656	not_entailment
1657	entailment
1658	entailment
1659	not_entailment
1660	entailment
1661	not_entailment
1662	not_entailment
1663	not_entailment
1664	not_entailment
1665	entailment
1666	entailment
1667	entailment
1668	not_entailment
1669	entailment
1670	entailment
1671	not_entailment
1672	not_entailment
1673	entailment
1674	not_entailment
1675	not_entailment
1676	entailment
1677	not_entailment
1678	entailment
1679	entailment
1680	entailment
1681	not_entailment
1682	entailment
1683	not_entailment
1684	not_entailment
1685	entailment
1686	not_entailment
1687	not_entailment
1688	entailment
1689	not_entailment
1690	entailment
1691	not_entailment
1692	entailment
1693	entailment
1694	not_entailment
1695	entailment
1696	entailment
1697	not_entailment
1698	not_entailment
1699	not_entailment
1700	not_entailment
1701	entailment
1702	entailment
1703	entailment
1704	not_entailment
1705	not_entailment
1706	not_entailment
1707	not_entailment
1708	not_entailment
1709	not_entailment
1710	not_entailment
1711	not_entailment
1712	entailment
1713	entailment
1714	not_entailment
1715	not_entailment
1716	not_entailment
1717	entailment
1718	not_entailment
1719	entailment
1720	entailment
1721	entailment
1722	not_entailment
1723	not_entailment
1724	not_entailment
1725	entailment
1726	entailment
1727	entailment
1728	entailment
1729	not_entailment
1730	not_entailment
1731	entailment
1732	not_entailment
1733	not_entailment
1734	entailment
1735	entailment
1736	entailment
1737	not_entailment
1738	entailment
1739	entailment
1740	entailment
1741	not_entailment
1742	not_entailment
1743	entailment
1744	entailment
1745	not_entailment
1746	entailment
1747	not_entailment
1748	entailment
1749	entailment
1750	entailment
1751	not_entailment
1752	entailment
1753	entailment
1754	entailment
1755	not_entailment
1756	not_entailment
1757	not_entailment
1758	entailment
1759	not_entailment
1760	not_entailment
1761	not_entailment
1762	entailment
1763	entailment
1764	entailment
1765	not_entailment
1766	entailment
1767	not_entailment
1768	not_entailment
1769	not_entailment
1770	entailment
1771	entailment
1772	entailment
1773	entailment
1774	not_entailment
1775	not_entailment
1776	not_entailment
1777	not_entailment
1778	not_entailment
1779	not_entailment
1780	not_entailment
1781	entailment
1782	not_entailment
1783	not_entailment
1784	not_entailment
1785	not_entailment
1786	entailment
1787	entailment
1788	not_entailment
1789	not_entailment
1790	not_entailment
1791	entailment
1792	entailment
1793	entailment
1794	entailment
1795	not_entailment
1796	entailment
1797	entailment
1798	not_entailment
1799	not_entailment
1800	entailment
1801	entailment
1802	entailment
1803	not_entailment
1804	not_entailment
1805	entailment
1806	not_entailment
1807	entailment
1808	entailment
1809	not_entailment
1810	entailment
1811	not_entailment
1812	not_entailment
1813	not_entailment
1814	not_entailment
1815	entailment
1816	entailment
1817	entailment
1818	not_entailment
1819	entailment
1820	entailment
1821	entailment
1822	entailment
1823	not_entailment
1824	not_entailment
1825	not_entailment
1826	not_entailment
1827	not_entailment
1828	entailment
1829	not_entailment
1830	not_entailment
1831	not_entailment
1832	entailment
1833	not_entailment
1834	not_entailment
1835	entailment
1836	entailment
1837	entailment
1838	entailment
1839	not_entailment
1840	not_entailment
1841	not_entailment
1842	entailment
1843	not_entailment
1844	entailment
1845	entailment
1846	entailment
1847	entailment
1848	entailment
1849	not_entailment
1850	entailment
1851	entailment
1852	entailment
1853	entailment
1854	entailment
1855	not_entailment
1856	entailment
1857	entailment
1858	not_entailment
1859	not_entailment
1860	entailment
1861	not_entailment
1862	entailment
1863	entailment
1864	not_entailment
1865	not_entailment
